2371,trained
2372,training
2373,transfer
2374,transportation
2375,traveled
2376,treatment
2377,tree
2378,trees
2379,trellis
2380,triangle
2381,tricky
2382,tried
2383,tries
2384,trimmed
2385,trip
2386,tripping
2387,trivia
2388,trouble
2389,troubleshooting
2390,true
2391,trunk
2392,try
2393,trying
2394,tumble
2395,tumbling
2396,turkey
2397,turn
2398,turned
2399,turning
2400,tv
2401,twelve
2402,twenty
2403,twice
2404,twisted
2405,twists
2406,two
2407,type
2408,types
2409,typical
2410,typing
2411,ugh
2412,uhhuh
2413,uhuh
2414,ultimately
2415,unaware
2416,uncluttered
2417,unconcerned
2418,under
2419,underneath
2420,understand
2421,understanding
2422,understood
2423,unhappy
2424,university
2425,unless
2426,unsafe
2427,unstable
2428,until
2429,unusual
2430,up
2431,upon
2432,upper
2433,upset
2434,upsetting
2435,upside
2436,upstairs
2437,upward
2438,us
2439,use
2440,used
2441,useta
2442,using
2443,usual
2444,usually
2445,utensils
2446,valance
2447,variables
2448,variety
2449,various
2450,venture
2451,verbalize
2452,verbatim
2453,vertical
2454,very
2455,view
2456,visible
2457,vision
2458,visited
2459,visual
2460,volunteer
2461,wait
2462,waiting
2463,walk
2464,walked
2465,walking
2466,walks
2467,walkway
2468,wall
2469,wallet
2470,walls
2471,wanna
2472,want
2473,wanted
2474,wanting
2475,wants
2476,war
2477,warm
2478,warmer
2479,was
2480,wash
2481,washcloth
2482,washed
2483,washer
2484,washes
2485,washing
2486,wasn't
2487,watch
2488,watched
2489,watching
2490,water
2491,water's
2492,waters
2493,waving
2494,wavy
2495,way
2496,ways
2497,we
2498,we'd
2499,we'll
2500,we're
2501,we've
2502,wear
2503,wearing
2504,wears
2505,weather
2506,wee
2507,weeded
2508,weeds
2509,week
2510,weeks
2511,weight
2512,weird
2513,welcome
2514,well
2515,went
2516,were
2517,weren't
2518,wet
2519,whacked
2520,whacking
2521,whacky
2522,what
2523,what'd
2524,what's
2525,whatchamacallit
2526,whatever
2527,when
2528,whenever
2529,where
2530,where's
2531,whereabouts
2532,whereas
2533,wherever
2534,whether
2535,whew
2536,which
2537,whichever
2538,while
2539,whisper
2540,whispering
2541,white
2542,whittler
2543,who
2544,who's
2545,whoa
2546,whoever
2547,whoever's
2548,whole
2549,whoops
2550,whose
2551,why
2552,wide
2553,wife
2554,wife's
2555,will
2556,wind
2557,wind's
2558,winding
2559,window
2560,window's
2561,windowpane
2562,windowpanes
2563,windows
2564,windy
2565,wing
2566,winter
2567,wipe
2568,wiped
2569,wipes
2570,wiping
2571,wish
2572,with
2573,without
2574,woman
2575,woman's
2576,women
2577,won't
2578,wonder
2579,wonderful
2580,wondering
2581,wood
2582,word
2583,words
2584,work
2585,worked
2586,working
2587,works
2588,world
2589,worried
2590,worries
2591,worry
2592,worrying
2593,worse
2594,worst
2595,worthwhile
2596,would
2597,would've
2598,wouldn't
2599,wow
2600,wrinkled
2601,wrinkles
2602,wrinkly
2603,write
2604,writing
2605,written
2606,wrong
2607,www
2608,ya
2609,yard
2610,yards
2611,yeah
2612,year
2613,years
2614,yelling
2615,yep
2616,yes
2617,yesterday
2618,yet
2619,you
2620,you'd
2621,you'll
2622,you're
2623,you've
2624,young
2625,younger
2626,youngster
2627,youngster's
2628,youngsters
2629,your
2630,yourself
2631,yup
2632,zero
2633,<unk>
